,player_face_url,sofifa_id,short_name,long_name,overall,player_positions,league_name,club_name,nationality_name,likes,dislikes
1007,https://cdn.sofifa.net/players/223/550/22_120.png,223550,J. Omlin,Jonas Omlin,77,GK,French Ligue 1,Montpellier Hérault SC,Switzerland,15,1
1008,https://cdn.sofifa.net/players/223/874/22_120.png,223874,V. Rongier,Valentin Rongier,77,"CM, CDM",French Ligue 1,Olympique de Marseille,France,53,5
1009,https://cdn.sofifa.net/players/223/898/22_120.png,223898,P. Bernardoni,Paul Jean François Bernardoni,77,GK,French Ligue 1,Angers SCO,France,24,5
1010,https://cdn.sofifa.net/players/224/221/22_120.png,224221,J. Andersen,Joachim Christian Andersen,77,CB,English Premier League,Crystal Palace,Denmark,93,10
1011,https://cdn.sofifa.net/players/224/389/22_120.png,224389,J. Larsson,Carl Henrik Jordan Larsson,77,ST,Russian Premier League,Spartak Moskva,Sweden,71,6
1012,https://cdn.sofifa.net/players/224/394/22_120.png,224394,Fábio Martins,Fábio Santos Martins,77,"LM, CF, RM",Portuguese Liga ZON SAGRES,SC Braga,Portugal,12,0
1013,https://cdn.sofifa.net/players/224/422/22_120.png,224422,J. Boga,Jérémie Boga,77,"LW, LM",Italian Serie A,U.S. Sassuolo Calcio,Côte d'Ivoire,111,12
1014,https://cdn.sofifa.net/players/224/574/22_120.png,224574,O. Pineda,Orbelín Pineda Alvarado,77,"RM, RW, CM",Mexican Liga MX,Cruz Azul,Mexico,141,10
1015,https://cdn.sofifa.net/players/225/014/22_120.png,225014,G. Castrovilli,Gaetano Castrovilli,77,CM,Italian Serie A,Fiorentina,Italy,41,8
1016,https://cdn.sofifa.net/players/225/024/22_120.png,225024,M. Holgate,Mason Holgate,77,"CB, RB",English Premier League,Everton,England,64,10
1017,https://cdn.sofifa.net/players/225/126/22_120.png,225126,E. Skhiri,Ellyes Joris Skhiri,77,"CDM, CM",German 1. Bundesliga,1. FC Köln,Tunisia,25,0
1018,https://cdn.sofifa.net/players/225/309/22_120.png,225309,N. Amiri,Nadiem Amiri,77,"CAM, CM",German 1. Bundesliga,Bayer 04 Leverkusen,Germany,92,5
1019,https://cdn.sofifa.net/players/225/793/22_120.png,225793,B. Godfrey,Ben Godfrey,77,"CB, LB",English Premier League,Everton,England,123,15
1020,https://cdn.sofifa.net/players/225/997/22_120.png,225997,B. Verbič,Benjamin Verbič,77,LM,Ukrainian Premier League,Dynamo Kyiv,Slovenia,32,4
1021,https://cdn.sofifa.net/players/226/637/22_120.png,226637,Rubén Duarte,Rubén Duarte Sánchez,77,"LB, CB",Spain Primera Division,Deportivo Alavés,Spain,9,4
1022,https://cdn.sofifa.net/players/227/275/22_120.png,227275,A. Rossi,Agustín Daniel Rossi,77,GK,Argentina Primera División,Boca Juniors,Argentina,63,6
1023,https://cdn.sofifa.net/players/227/476/22_120.png,227476,Soares,Francisco das Chagas Soares dos Santos,77,ST,Greek Super League,Olympiacos CFP,Brazil,26,5
1024,https://cdn.sofifa.net/players/227/508/22_120.png,227508,Melero,Gonzalo Julián Melero Manzanares,77,"CM, ST, LM",Spain Primera Division,Levante Unión Deportiva,Spain,14,3
1025,https://cdn.sofifa.net/players/227/528/22_120.png,227528,B. Romero,Braian Ezequiel Romero,77,"ST, RW, LW",Argentina Primera División,River Plate,Argentina,17,3
1026,https://cdn.sofifa.net/players/227/536/22_120.png,227536,M. Marega,Moussa Marega,77,ST,Saudi Abdul L. Jameel League,Al Hilal,Mali,94,9
1027,https://cdn.sofifa.net/players/227/927/22_120.png,227927,K. Walker-Peters,Kyle Walker-Peters,77,RB,English Premier League,Southampton,England,50,2
1028,https://cdn.sofifa.net/players/228/295/22_120.png,228295,R. Holding,Rob Holding,77,CB,English Premier League,Arsenal,England,74,11
1029,https://cdn.sofifa.net/players/228/302/22_120.png,228302,Pedraza,Alfonso Pedraza Sag,77,"LB, LM, LWB",Spain Primera Division,Villarreal CF,Spain,19,3
1030,https://cdn.sofifa.net/players/228/414/22_120.png,228414,Matheus Pereira,Matheus Fellipe Costa Pereira,77,"CAM, RM, RW",Saudi Abdul L. Jameel League,Al Hilal,Brazil,169,12
1031,https://cdn.sofifa.net/players/229/167/22_120.png,229167,M. Rashica,Milot Rashica,77,"CF, LM, RM",English Premier League,Norwich City,Kosovo,224,32
1032,https://cdn.sofifa.net/players/229/752/22_120.png,229752,D. Sow,Djibril Sow,77,"CM, CDM",German 1. Bundesliga,Eintracht Frankfurt,Switzerland,36,3
1033,https://cdn.sofifa.net/players/229/773/22_120.png,229773,G. Dzhikiya,Georgiy Dzhikiya,77,CB,Russian Premier League,Spartak Moskva,Russia,79,5
1034,https://cdn.sofifa.net/players/229/942/22_120.png,229942,A. Disasi,Axel Arthur Disasi,77,CB,French Ligue 1,AS Monaco,France,24,2
1035,https://cdn.sofifa.net/players/229/971/22_120.png,229971,F. Centonze,Fabien Centonze,77,"RWB, RB",French Ligue 1,FC Metz,France,16,2
1036,https://cdn.sofifa.net/players/230/043/22_120.png,230043,F. Maouassa,Christ-Emmanuel Faitout Maouassa,77,LB,Belgian Jupiler Pro League,Club Brugge KV,France,43,1
1037,https://cdn.sofifa.net/players/230/182/22_120.png,230182,Lucas Mantela,Lucas Luciano Mantela Patrício,77,GK,Campeonato Brasileiro Série A,Palmeiras,Brazil,5,1
1038,https://cdn.sofifa.net/players/230/197/22_120.png,230197,Alexo Baia,Alessandro Baia Marques,77,"RB, RM",Campeonato Brasileiro Série A,Clube Atlético Mineiro,Brazil,0,2
1039,https://cdn.sofifa.net/players/230/241/22_120.png,230241,Enzo Chissano,Enzo Leandro Chissano Baia,77,"LB, RB, CB",Campeonato Brasileiro Série A,Palmeiras,Brazil,5,1
1040,https://cdn.sofifa.net/players/230/269/22_120.png,230269,Claudio Coíntra,Claudio Nuno Coíntra Calegari,77,"CAM, CF",Campeonato Brasileiro Série A,Palmeiras,Brazil,9,0
1041,https://cdn.sofifa.net/players/230/331/22_120.png,230331,Wagner Laranjo,Wagner Mauro Laranjo Coelho,77,"CDM, CM",Campeonato Brasileiro Série A,Palmeiras,Brazil,5,0
1042,https://cdn.sofifa.net/players/230/337/22_120.png,230337,Andeson Trigo,Andeson Jaime Trigo Gonçalves,77,"LB, LM, CAM",Campeonato Brasileiro Série A,Fluminense,Brazil,3,1
1043,https://cdn.sofifa.net/players/230/346/22_120.png,230346,Jadsinho Mei,Jadson José Meireles Correia,77,"CDM, CM",Campeonato Brasileiro Série A,Flamengo,Brazil,0,0
1044,https://cdn.sofifa.net/players/230/349/22_120.png,230349,Rodrigo Vuarte,Rodrigo Éder Vuarte Ruiz,77,CDM,Campeonato Brasileiro Série A,Clube Atlético Mineiro,Brazil,0,0
1045,https://cdn.sofifa.net/players/230/371/22_120.png,230371,Victildinho,Victor Martin Maia Padilha,77,"RB, RM",Campeonato Brasileiro Série A,Palmeiras,Brazil,2,0
1046,https://cdn.sofifa.net/players/230/379/22_120.png,230379,Vieirundinho,Danilo Manuel Vieira Espíndola,77,CB,Campeonato Brasileiro Série A,Santos,Brazil,1,0
1047,https://cdn.sofifa.net/players/230/384/22_120.png,230384,Nuno Padrenda,Nuno Ailton Padrenda Mendes,77,"ST, CAM",Campeonato Brasileiro Série A,Clube Atlético Mineiro,Brazil,11,5
1048,https://cdn.sofifa.net/players/230/402/22_120.png,230402,Muo Cadete,Murilo Kauê Cadete Teixeira,77,LM,Campeonato Brasileiro Série A,Palmeiras,Brazil,0,2
1049,https://cdn.sofifa.net/players/230/431/22_120.png,230431,Sidney Pessinho,Sidney Adrián Pessoa Vidigal,77,"CDM, CM",Campeonato Brasileiro Série A,Internacional,Brazil,18,3
1050,https://cdn.sofifa.net/players/230/717/22_120.png,230717,T. Kadewere,Philana Tinotenda Kadewere,77,"RW, ST",French Ligue 1,Olympique Lyonnais,Zimbabwe,27,3
1051,https://cdn.sofifa.net/players/230/899/22_120.png,230899,A. Lookman,Ademola Lookman,77,"LM, CAM, ST",English Premier League,Leicester City,England,148,12
1052,https://cdn.sofifa.net/players/230/965/22_120.png,230965,N. Nández,Nahitan Michel Nández Acosta,77,"CM, CDM, RM",Italian Serie A,Cagliari,Uruguay,152,8
1053,https://cdn.sofifa.net/players/230/977/22_120.png,230977,M. Almirón,Miguel Ángel Almirón Rejala,77,"CAM, CM, RM",English Premier League,Newcastle United,Paraguay,133,12
1054,https://cdn.sofifa.net/players/231/102/22_120.png,231102,L. Blas,Ludovic Blas,77,"CAM, RM",French Ligue 1,FC Nantes,France,64,7
1055,https://cdn.sofifa.net/players/231/318/22_120.png,231318,R. Perraud,Romain Perraud,77,LB,English Premier League,Southampton,France,37,5
1056,https://cdn.sofifa.net/players/231/521/22_120.png,231521,E. Palacios,Exequiel Alejandro Palacios,77,"CM, CDM, CAM",German 1. Bundesliga,Bayer 04 Leverkusen,Argentina,261,20
1057,https://cdn.sofifa.net/players/231/554/22_120.png,231554,J. Justin,James Justin,77,"LWB, LB",English Premier League,Leicester City,England,46,10
1058,https://cdn.sofifa.net/players/231/628/22_120.png,231628,Rafa Mir,Rafael Mir Vicente,77,ST,Spain Primera Division,Sevilla FC,Spain,44,7
1059,https://cdn.sofifa.net/players/231/633/22_120.png,231633,I. Diop,Issa Diop,77,CB,English Premier League,West Ham United,France,160,13
1060,https://cdn.sofifa.net/players/232/104/22_120.png,232104,D. James,Daniel James,77,"RM, LM",English Premier League,Leeds United,Wales,243,50
1061,https://cdn.sofifa.net/players/232/144/22_120.png,232144,F. Uduokhai,Ohis Felix Uduokhai,77,CB,German 1. Bundesliga,FC Augsburg,Germany,33,0
1062,https://cdn.sofifa.net/players/232/229/22_120.png,232229,J. Bijlow,Justin Bijlow,77,GK,Holland Eredivisie,Feyenoord,Netherlands,82,2
1063,https://cdn.sofifa.net/players/232/440/22_120.png,232440,Caio Henrique,Caio Henrique Oliveira Silva,77,"LB, LM",French Ligue 1,AS Monaco,Brazil,56,7
1064,https://cdn.sofifa.net/players/232/862/22_120.png,232862,S. Nakajima,中島 翔哉,77,LM,Portuguese Liga ZON SAGRES,Portimonense SC,Japan,98,5
1065,https://cdn.sofifa.net/players/232/905/22_120.png,232905,J. Ito,伊东 纯也,77,"RW, CF",Belgian Jupiler Pro League,KRC Genk,Japan,32,1
1066,https://cdn.sofifa.net/players/232/999/22_120.png,232999,T. Adams,Tyler Shaan Adams,77,"CDM, RWB",German 1. Bundesliga,RB Leipzig,United States,213,26
1067,https://cdn.sofifa.net/players/233/531/22_120.png,233531,Y. Soteldo,Yeferson Julio Soteldo Martínez,77,"LM, RM, CAM",USA Major League Soccer,Toronto FC,Venezuela,99,12
1068,https://cdn.sofifa.net/players/234/128/22_120.png,234128,Luiz Araújo,Luiz de Araujo Guimarães Neto,77,"RM, LM",USA Major League Soccer,Atlanta United,Brazil,51,3
1069,https://cdn.sofifa.net/players/234/426/22_120.png,234426,Marcão,Marcos do Nascimento Teixeira,77,CB,Turkish Süper Lig,Galatasaray SK,Brazil,39,10
1070,https://cdn.sofifa.net/players/234/468/22_120.png,234468,E. Reynoso,Emanuel Reynoso,77,"CAM, LM",USA Major League Soccer,Minnesota United FC,Argentina,20,0
1071,https://cdn.sofifa.net/players/234/568/22_120.png,234568,Gedson Fernandes,Gedson Carvalho Fernandes,77,CM,Portuguese Liga ZON SAGRES,SL Benfica,Portugal,138,16
1072,https://cdn.sofifa.net/players/234/678/22_120.png,234678,J. Mæhle,Joakim Mæhle Pedersen,77,"RWB, RB, RM",Italian Serie A,Atalanta,Denmark,156,12
1073,https://cdn.sofifa.net/players/234/730/22_120.png,234730,V. Rosier,Valentin André Henri Rosier,77,RB,Turkish Süper Lig,Beşiktaş JK,France,40,6
1074,https://cdn.sofifa.net/players/234/772/22_120.png,234772,Salvi Sánchez,Salvador Sánchez Ponce,77,RM,Spain Primera Division,Cádiz CF,Spain,10,1
1075,https://cdn.sofifa.net/players/234/777/22_120.png,234777,Z. Steffen,Zack Thomas Steffen,77,GK,English Premier League,Manchester City,United States,93,18
1076,https://cdn.sofifa.net/players/234/833/22_120.png,234833,F. Müller,Florian Müller,77,GK,German 1. Bundesliga,VfB Stuttgart,Germany,68,4
1077,https://cdn.sofifa.net/players/235/173/22_120.png,235173,I. Sangaré,Ibrahim Sangaré,77,"CDM, CM",Holland Eredivisie,PSV,Côte d'Ivoire,157,10
1078,https://cdn.sofifa.net/players/235/794/22_120.png,235794,E. Eze,Eberechi Eze,77,"LM, CAM",English Premier League,Crystal Palace,England,125,11
1079,https://cdn.sofifa.net/players/235/844/22_120.png,235844,E. Álvarez,Edson Omar Álvarez Velázquez,77,"CDM, CB",Holland Eredivisie,Ajax,Mexico,191,31
1080,https://cdn.sofifa.net/players/235/889/22_120.png,235889,C. Ünder,Cengiz Ünder,77,"RM, RW",French Ligue 1,Olympique de Marseille,Turkey,156,14
1081,https://cdn.sofifa.net/players/235/945/22_120.png,235945,Marc Roca,Marc Roca Junqué,77,"CDM, CM",German 1. Bundesliga,FC Bayern München,Spain,147,22
1082,https://cdn.sofifa.net/players/236/403/22_120.png,236403,E. Ndicka,Obite Evan N'Dicka,77,"CB, LB",German 1. Bundesliga,Eintracht Frankfurt,France,168,16
1083,https://cdn.sofifa.net/players/236/441/22_120.png,236441,F. Bustos,Fabricio Bustos Sein,77,"RB, RWB",Argentina Primera División,Club Atlético Independiente,Argentina,156,10
1084,https://cdn.sofifa.net/players/236/477/22_120.png,236477,A. Claude-Maurice,Alexis Claude-Maurice,77,"CAM, CM",French Ligue 1,OGC Nice,France,96,2
1085,https://cdn.sofifa.net/players/236/496/22_120.png,236496,M. Guendouzi,Mattéo Elias Kenzo Guendouzi Olié,77,"CDM, CM",French Ligue 1,Olympique de Marseille,France,208,41
1086,https://cdn.sofifa.net/players/236/499/22_120.png,236499,Douglas Luiz,Douglas Luiz Soares de Paulo,77,"CDM, CM",English Premier League,Aston Villa,Brazil,153,17
1087,https://cdn.sofifa.net/players/236/532/22_120.png,236532,R. Koch,Robin Koch,77,"CB, CDM",English Premier League,Leeds United,Germany,60,8
1088,https://cdn.sofifa.net/players/236/593/22_120.png,236593,C. Stengs,Calvin Stengs,77,"RM, CAM",French Ligue 1,OGC Nice,Netherlands,95,5
1089,https://cdn.sofifa.net/players/236/639/22_120.png,236639,Xeka,Miguel Ângelo da Silva Rocha,77,"CDM, CM",French Ligue 1,LOSC Lille,Portugal,10,0
1090,https://cdn.sofifa.net/players/236/772/22_120.png,236772,D. Szoboszlai,Dominik Szoboszlai,77,"CAM, LM",German 1. Bundesliga,RB Leipzig,Hungary,614,41
1091,https://cdn.sofifa.net/players/236/786/22_120.png,236786,M. Terrier,Martin Terrier,77,"ST, LW",French Ligue 1,Stade Rennais FC,France,90,10
1092,https://cdn.sofifa.net/players/237/520/22_120.png,237520,M. Camara,Mohamed Mady Camara,77,"CM, CDM",Greek Super League,Olympiacos CFP,Guinea,52,5
1093,https://cdn.sofifa.net/players/238/041/22_120.png,238041,T. Malacia,Tyrell Malacia,77,LB,Holland Eredivisie,Feyenoord,Netherlands,144,18
1094,https://cdn.sofifa.net/players/238/160/22_120.png,238160,M. Demiral,Merih Demiral,77,CB,Italian Serie A,Atalanta,Turkey,136,15
1095,https://cdn.sofifa.net/players/238/744/22_120.png,238744,W. McKennie,Weston James Earl McKennie,77,"CM, RM, LM",Italian Serie A,Juventus,United States,304,46
1096,https://cdn.sofifa.net/players/238/857/22_120.png,238857,Wilson Manafá,Wilson Miguéis Manafá Jancó,77,"RB, LB",Portuguese Liga ZON SAGRES,FC Porto,Portugal,30,6
1097,https://cdn.sofifa.net/players/238/896/22_120.png,238896,Pepê,Eduardo Gabriel Aquino Cossa,77,"LW, RW",Portuguese Liga ZON SAGRES,FC Porto,Brazil,24,3
1098,https://cdn.sofifa.net/players/239/093/22_120.png,239093,J. Clauss,Jonathan Clauss,77,"RWB, RW",French Ligue 1,Racing Club de Lens,France,27,4
1099,https://cdn.sofifa.net/players/239/482/22_120.png,239482,Galeno,Wenderson Rodrigues do Nascimento Galeno,77,"LM, RW",Portuguese Liga ZON SAGRES,SC Braga,Brazil,80,9
1100,https://cdn.sofifa.net/players/239/901/22_120.png,239901,S. Kalajdžić,Saša Kalajdžić,77,ST,German 1. Bundesliga,VfB Stuttgart,Austria,75,8
1101,https://cdn.sofifa.net/players/240/471/22_120.png,240471,F. Gorriarán,Fernando Gorriarán Fontes,77,"CDM, CM",Mexican Liga MX,Santos Laguna,Uruguay,16,2
1102,https://cdn.sofifa.net/players/240/690/22_120.png,240690,N. González,Nicolás Iván González,77,"ST, LW",Italian Serie A,Fiorentina,Argentina,129,23
1103,https://cdn.sofifa.net/players/240/702/22_120.png,240702,R. Yaremchuk,Roman Yaremchuk,77,ST,Portuguese Liga ZON SAGRES,SL Benfica,Ukraine,42,7
1104,https://cdn.sofifa.net/players/240/740/22_120.png,240740,C. Hudson-Odoi,Callum Hudson-Odoi,77,"RW, LW",English Premier League,Chelsea,England,376,32
1105,https://cdn.sofifa.net/players/241/049/22_120.png,241049,Gorosabel,Andoni Gorosabel Espinosa,77,RB,Spain Primera Division,Real Sociedad,Spain,10,3
1106,https://cdn.sofifa.net/players/241/096/22_120.png,241096,S. Tonali,Sandro Tonali,77,"CDM, CM",Italian Serie A,AC Milan,Italy,919,68
1107,https://cdn.sofifa.net/players/241/202/22_120.png,241202,P. Daka,Patson Daka,77,ST,English Premier League,Leicester City,Zambia,167,12
1108,https://cdn.sofifa.net/players/241/508/22_120.png,241508,M. Damsgaard,Mikkel Krogh Damsgaard,77,"LM, LW",Italian Serie A,U.C. Sampdoria,Denmark,221,17
1109,https://cdn.sofifa.net/players/241/721/22_120.png,241721,Rafael Leão,Rafael Alexandre Conceição Leão,77,"LW, ST, LM",Italian Serie A,AC Milan,Portugal,434,41
1110,https://cdn.sofifa.net/players/241/771/22_120.png,241771,A. Nwakaeme,Anthony Nuatuzor Nwakaeme,77,"LW, LM",Turkish Süper Lig,Trabzonspor,Nigeria,25,5
1111,https://cdn.sofifa.net/players/242/656/22_120.png,242656,I. Meslier,Illan Meslier,77,GK,English Premier League,Leeds United,France,162,12
1112,https://cdn.sofifa.net/players/243/015/22_120.png,243015,L. Romo,Luis Francisco Romo Barrón,77,"CDM, CB, CM",Mexican Liga MX,Cruz Azul,Mexico,61,11
1113,https://cdn.sofifa.net/players/243/282/22_120.png,243282,D. McNeil,Dwight McNeil,77,LM,English Premier League,Burnley,England,118,17
1114,https://cdn.sofifa.net/players/243/388/22_120.png,243388,B. Sosa,Borna Sosa,77,"LWB, LM",German 1. Bundesliga,VfB Stuttgart,Croatia,47,11
1115,https://cdn.sofifa.net/players/243/647/22_120.png,243647,A. Bayındır,Altay Bayındır,77,GK,Turkish Süper Lig,Fenerbahçe SK,Turkey,93,11
1116,https://cdn.sofifa.net/players/244/263/22_120.png,244263,A. Rrahmani,Amir Rrahmani,77,CB,Italian Serie A,Napoli,Kosovo,23,2
1117,https://cdn.sofifa.net/players/244/621/22_120.png,244621,Vinícius,Carlos Vinícius Alves Morais,77,ST,Holland Eredivisie,PSV,Brazil,90,19
1118,https://cdn.sofifa.net/players/244/892/22_120.png,244892,S. Diop,Sofiane Diop,77,"LM, RM, CF",French Ligue 1,AS Monaco,France,79,10
1119,https://cdn.sofifa.net/players/245/037/22_120.png,245037,Eric García,Eric García Martret,77,CB,Spain Primera Division,FC Barcelona,Spain,234,50
1120,https://cdn.sofifa.net/players/245/155/22_120.png,245155,M. Kudus,Mohammed Kudus,77,"CAM, CM",Holland Eredivisie,Ajax,Ghana,372,30
1121,https://cdn.sofifa.net/players/245/158/22_120.png,245158,L. Suárez,Luis Javier Suárez Charris,77,"ST, LM, CAM",Spain Primera Division,Granada CF,Colombia,112,7
1122,https://cdn.sofifa.net/players/245/541/22_120.png,245541,G. Reyna,Giovanni Alejandro Reyna,77,"CAM, LM, RM",German 1. Bundesliga,Borussia Dortmund,United States,416,47
1123,https://cdn.sofifa.net/players/246/172/22_120.png,246172,S. Chukwueze,Samuel Chimerenka Chukwueze,77,"RM, RW, CF",Spain Primera Division,Villarreal CF,Nigeria,109,8
1124,https://cdn.sofifa.net/players/246/186/22_120.png,246186,Arthur Cabral,Arthur Mendonça Cabral,77,ST,Swiss Super League,FC Basel 1893,Brazil,97,16
1125,https://cdn.sofifa.net/players/246/242/22_120.png,246242,B. Dia,Boulaye Dia,77,ST,Spain Primera Division,Villarreal CF,Senegal,30,4
1126,https://cdn.sofifa.net/players/246/420/22_120.png,246420,J. Doku,Jérémy Doku,77,"RW, RM",French Ligue 1,Stade Rennais FC,Belgium,513,30
1127,https://cdn.sofifa.net/players/247/030/22_120.png,247030,P. Ševčík,Petr Ševčík,77,"CM, RM, CDM",Czech Republic Gambrinus Liga,SK Slavia Praha,Czech Republic,20,2
1128,https://cdn.sofifa.net/players/247/257/22_120.png,247257,Ibañez,Roger Ibañez Da Silva,77,CB,Italian Serie A,Roma,Brazil,60,5
1129,https://cdn.sofifa.net/players/251/116/22_120.png,251116,T. Holeš,Tomáš Holeš,77,"CDM, RB, CB",Czech Republic Gambrinus Liga,SK Slavia Praha,Czech Republic,14,2
1130,https://cdn.sofifa.net/players/251/412/22_120.png,251412,S. Weissman,Shon Zalman Weissman,77,ST,Spanish Segunda División,Real Valladolid CF,Israel,32,8
1131,https://cdn.sofifa.net/players/252/308/22_120.png,252308,A. Musrati,Almoatasembellah Ali Mohamed Al musrati,77,"CDM, CM",Portuguese Liga ZON SAGRES,SC Braga,Libya,25,3
1132,https://cdn.sofifa.net/players/253/109/22_120.png,253109,J. Veerman,Joey Veerman,77,"CM, CDM, CAM",Holland Eredivisie,SC Heerenveen,Netherlands,58,8
1133,https://cdn.sofifa.net/players/253/163/22_120.png,253163,R. Araujo,Ronald Federico Araújo da Silva,77,CB,Spain Primera Division,FC Barcelona,Uruguay,260,43
1134,https://cdn.sofifa.net/players/253/727/22_120.png,253727,L. Provod,Lukáš Provod,77,"CM, LM, RM",Czech Republic Gambrinus Liga,SK Slavia Praha,Czech Republic,33,5
1135,https://cdn.sofifa.net/players/254/796/22_120.png,254796,N. Madueke,Chukwunonso Tristan Madueke,77,"RM, ST",Holland Eredivisie,PSV,England,571,35
1136,https://cdn.sofifa.net/players/002/147/22_120.png,2147,M. Stekelenburg,Maarten Stekelenburg,76,GK,Holland Eredivisie,Ajax,Netherlands,20,3
1137,https://cdn.sofifa.net/players/104/389/22_120.png,104389,R. Jarstein,Rune Almenning Jarstein,76,GK,German 1. Bundesliga,Hertha BSC,Norway,16,2
1138,https://cdn.sofifa.net/players/134/744/22_120.png,134744,A. Hutchinson,Atiba Hutchinson,76,"CDM, CM",Turkish Süper Lig,Beşiktaş JK,Canada,32,3
1139,https://cdn.sofifa.net/players/143/121/22_120.png,143121,J. Sosa,José Ernesto Sosa,76,"CM, CDM",Turkish Süper Lig,Fenerbahçe SK,Argentina,25,6
1140,https://cdn.sofifa.net/players/146/296/22_120.png,146296,Andrés Fernández,Andrés Eduardo Fernández Moreno,76,GK,Spanish Segunda División,SD Huesca,Spain,5,1
1141,https://cdn.sofifa.net/players/146/952/22_120.png,146952,Iván Cuéllar,Iván Cuéllar Sacristán,76,GK,Spanish Segunda División,Real Sporting de Gijón,Spain,2,0
1142,https://cdn.sofifa.net/players/146/963/22_120.png,146963,J. Pinola,Javier Horacio Pinola,76,CB,Argentina Primera División,River Plate,Argentina,11,6
1143,https://cdn.sofifa.net/players/151/508/22_120.png,151508,S. Davis,Steven Davis,76,CM,Scottish Premiership,Rangers FC,Northern Ireland,12,2
1144,https://cdn.sofifa.net/players/152/554/22_120.png,152554,G. Clichy,Gaël Dimitri Clichy,76,LB,Swiss Super League,Servette FC,France,26,3
1145,https://cdn.sofifa.net/players/152/916/22_120.png,152916,R. Sambueza,Rubens Omar Óscar Sambueza,76,"RM, CAM, RW",Mexican Liga MX,Deportivo Toluca,Argentina,17,3
1146,https://cdn.sofifa.net/players/154/950/22_120.png,154950,Y. Zhirkov,Yuriy Zhirkov,76,"LB, LM",,,Russia,12,1
1147,https://cdn.sofifa.net/players/158/625/22_120.png,158625,Dante,Dante Bonfim da Costa Santos,76,CB,French Ligue 1,OGC Nice,Brazil,25,7
1148,https://cdn.sofifa.net/players/162/895/22_120.png,162895,Cesc Fàbregas,Francesc Fàbregas i Soler,76,"CM, CAM, CDM",French Ligue 1,AS Monaco,Spain,116,18
1149,https://cdn.sofifa.net/players/163/264/22_120.png,163264,T. Heaton,Tom Heaton,76,GK,English Premier League,Manchester United,England,28,5
1150,https://cdn.sofifa.net/players/163/925/22_120.png,163925,A. Diamanti,Alessandro Diamanti,76,"CAM, RW",Australian Hyundai A-League,Western United FC,Italy,12,3
1151,https://cdn.sofifa.net/players/164/859/22_120.png,164859,T. Walcott,Theo Walcott,76,RM,English Premier League,Southampton,England,57,11
1152,https://cdn.sofifa.net/players/167/575/22_120.png,167575,A. Shunin,Anton Shunin,76,GK,,,Russia,3,0
1153,https://cdn.sofifa.net/players/167/959/22_120.png,167959,Marcelo Grohe,Marcelo Grohe,76,GK,Saudi Abdul L. Jameel League,Al Ittihad,Brazil,15,1
1154,https://cdn.sofifa.net/players/168/621/22_120.png,168621,Zeca,José Carlos Gonçalves Rodrigues,76,"CDM, CM",Danish Superliga,F.C. København,Greece,7,1
1155,https://cdn.sofifa.net/players/169/705/22_120.png,169705,R. Bertrand,Ryan Bertrand,76,LB,English Premier League,Leicester City,England,28,5
1156,https://cdn.sofifa.net/players/169/706/22_120.png,169706,J. Cork,Jack Cork,76,"CDM, CM",English Premier League,Burnley,England,10,1
1157,https://cdn.sofifa.net/players/170/320/22_120.png,170320,L. De Silvestri,Lorenzo De Silvestri,76,"RB, RM",Italian Serie A,Bologna,Italy,3,3
1158,https://cdn.sofifa.net/players/170/719/22_120.png,170719,D. Buonanotte,Diego Mario Buonanotte Rende,76,CAM,Chilian Campeonato Nacional,Universidad Católica,Argentina,13,3
1159,https://cdn.sofifa.net/players/170/733/22_120.png,170733,Gervinho,Gervais Lombe Yao Kouassi,76,"LW, RW",Turkish Süper Lig,Trabzonspor,Côte d'Ivoire,42,9
1160,https://cdn.sofifa.net/players/172/723/22_120.png,172723,A. Begović,Asmir Begović,76,GK,English Premier League,Everton,Bosnia and Herzegovina,22,4
1161,https://cdn.sofifa.net/players/173/208/22_120.png,173208,D. Criscito,Domenico Criscito,76,"CB, LB, LM",Italian Serie A,Genoa,Italy,16,6
1162,https://cdn.sofifa.net/players/173/474/22_120.png,173474,Z. Junuzović,Zlatko Junuzović,76,"CM, CDM, CAM",Austrian Football Bundesliga,FC Red Bull Salzburg,Austria,31,1
1163,https://cdn.sofifa.net/players/176/526/22_120.png,176526,L. Burián,Leonardo Fabián Burián Castro,76,GK,Argentina Primera División,Club Atlético Colón,Uruguay,4,0
1164,https://cdn.sofifa.net/players/176/930/22_120.png,176930,M. Díaz,Marcelo Alfonso Díaz Rojas,76,"CDM, CM",Paraguayan Primera División,Club Libertad,Chile,17,2
1165,https://cdn.sofifa.net/players/179/765/22_120.png,179765,E. Vecchio,Emiliano Gabriel Vecchio,76,"CAM, CM",Argentina Primera División,Rosario Central,Argentina,6,0
1166,https://cdn.sofifa.net/players/181/318/22_120.png,181318,A. Ekdal,Albin Ekdal,76,"CM, CDM",Italian Serie A,U.C. Sampdoria,Sweden,11,2
1167,https://cdn.sofifa.net/players/182/495/22_120.png,182495,M. Cáceres,José Martín Cáceres Silva,76,"CB, RB",Italian Serie A,Cagliari,Uruguay,39,3
1168,https://cdn.sofifa.net/players/182/945/22_120.png,182945,M. Gradel,Max-Alain Gradel,76,"LM, LW",Turkish Süper Lig,Demir Grup Sivasspor,Côte d'Ivoire,21,2
